"AROKATO";"nom";"idreg";"pays";"lat";"long";"Est-ouest";"Capitale";"hydrocarbures";"date creation";"typharris1963";"NMonopoleSnyder";"COAL-AREA";"COAL-ID";"COAL-NAME";"Coal01";"IDRAIL";"DIST-RAIL";"1959y";"1970y";"1979y";"1989y";"2002y";"2010y"
"AR68415";"michurinsk";"RUS64";"Russie";52.9;40.48333333;"O";0;0;1779;"2A";;0;0;0;0;7303;2441.197163;89.919;109.235;116.013;124.415;96.093;98.758
"AR68420";"morshansk";"RUS64";"Russie";53.45;41.8;"O";0;0;1779;;;0;0;0;0;6810;2468.527342;40.9;44.2;47.7;50.1;44.486;41.55
"AR20410";"borisglebsk";"RUS78";"Russie";51.36666667;42.08333333;"O";0;0;1779;"2A";;0;0;0;0;9881;1611.098038;54.4;63.7;67.6;72.3;69.392;65.585
"AR68405";"kirsanov";"RUS64";"Russie";52.65;42.73333333;"O";0;0;1779;;;0;0;0;0;7879;1104.183279;15.7;21.8;21.3;20.8;18.506;17.24
"AR22247501";"semjonov";"RUS42";"Russie";56.8;44.5;"O";0;0;1779;;;0;0;0;0;3829;590.974516;19.8;23.6;25.2;26.3;25.298;24.472
"AR22248501";"sergach";"RUS42";"Russie";55.53333333;45.46666667;"O";0;0;1779;;;0;0;0;0;4657;2461.28653;;22.5;24.4;25.2;22.887;21.387
"AR38234501";"ryljsk";"RUS32";"Russie";51.56666667;34.68333333;"O";0;0;1779;;;48276000000;127;"Pripiatskaya coal-bearing territory";1;9510;10107.93519;12.7;16.4;18.3;19.5;17.603;15.667
"AR38226501";"obojanj";"RUS32";"Russie";51.21666667;36.25;"O";0;0;1779;;;48276000000;127;"Pripiatskaya coal-bearing territory";1;9939;2338.512781;11.9;13.4;14.4;15.4;14.618;13.562
"AR20205501";"boguchar";"RUS78";"Russie";49.93333333;40.55;"O";0;;1779;;;;;;;;;;;;;13.756;11.811
"AR41475";"shliselburg";"RUS35";"Russie";59.95;31.03333333;"O";0;0;1780;;;0;0;0;0;1460;1176.331095;16.136;18.06;21.304;24.947;23.078;24.023
"AR11420";"onega";"RUS05";"Russie";63.91666667;38.08333333;"O";0;0;1780;;;0;0;0;0;267;585.5970796;21.3;25;25;26.1;23.43;21.359
"AR19224501";"grjazovec";"RUS77";"Russie";58.88333333;40.25;"O";0;0;1780;;;0;0;0;0;2629;457.3647266;;11.6;13.8;16.4;16.172;15.528
"AR11205501";"veljsk";"RUS05";"Russie";61.06666667;42.1;"O";0;0;1780;;;0;0;0;0;956;406.2479609;16.9;21.9;24.6;26;26.241;23.885
"AR63410";"balashov";"RUS60";"Russie";51.55;43.16666667;"O";0;0;1780;"2A";;0;0;0;0;10725;1946.0407;64.3;83.1;93.1;97;98.33;82.222
"AR56251501";"nizhnlomov";"RUS51";"Russie";53.53333333;43.68333333;"O";0;0;1780;;;0;0;0;0;6596;1095.573504;13.9;17.5;22.7;26.6;24.249;22.725
"AR56256501";"serdobsk";"RUS51";"Russie";52.46666667;44.21666667;"O";0;0;1780;;;0;0;0;0;8190;2547.676842;26.1;33.8;39.9;43.5;37.738;35.387
"AR18415";"kamyshin";"RUS76";"Russie";50.08333333;45.4;"O";0;0;1780;"3A2";;0;0;0;0;11978;2034.933967;76.2;120.9;139.5;152.8;158.737;148.269
"AR97404";"alatyr";"RUS69";"Russie";54.85;46.58333333;"O";0;0;1780;;;0;0;0;0;5165;5.78931326;40.1;43.5;45.3;46.6;43.161;38.202
"AR56405";"kuzneck";"RUS51";"Russie";53.11666667;46.6;"O";0;0;1780;"3A2";;0;0;0;0;7128;1323.683872;56.9;84.1;93.6;98.6;92.05;88.883
"AR63413";"voljsk";"RUS60";"Russie";52.05;47.38333333;"O";0;1;1780;"3B2";;0;0;0;0;8582;573.7166703;63.4;69.2;65.7;65.7;71.124;66.52
"AR33250501";"jaransk";"RUS28";"Russie";57.3;47.88333333;"O";0;0;1780;;;0;0;0;0;3696;6610.791719;11.8;15.4;17.8;20.5;19.723;17.252
"AR63445";"hvalynsk";"RUS60";"Russie";52.48333333;48.1;"O";0;1;1780;;;0;0;0;0;8304;17862.21796;17;16.2;15.6;14.9;13.752;13.094
"AR92412";"buinsk";"RUS65";"Russie";54.96666667;48.28333333;"O";0;0;1780;;;0;0;0;0;5164;171.2883825;;14.9;15.6;16.8;19.736;20.342
"AR87401";"Syktyvkar";"RUS29";"Russie";61.66666667;50.81666667;"O";1;0;1780;"1B3";;0;0;0;0;687;2100.0815;64.5;125.1;171;232.1;230.011;235.006
"AR94420";"glazov";"RUS49";"Russie";58.13333333;52.65;"E";0;1;1780;"3A2";;0;0;0;0;2859;550.8838573;59;68.3;81.1;104.1;100.894;95.835
"AR94440";"sarapul";"RUS49";"Russie";56.46666667;53.8;"E";0;1;1780;"3A2";;0;0;0;0;3901;3472.100988;68.7;97;106.6;110.4;103.141;101.39
"AR92415";"elabuga";"RUS65";"Russie";55.76666667;52.03333333;"O";0;1;1780;;;76767000000;63;"Kamskaya  coal-bearing territory";1;4549;11214.94095;22;31.7;35.6;53.5;68.663;70.75
"AR49238501";"soljcy";"RUS43";"Russie";58.11666667;30.31666667;"O";0;0;1781;;;0;0;0;0;2684;132.1419338;;;11.7;11.8;11.264;10.086
"AR15254501";"surazh";"RUS11";"Russie";53.01666667;32.4;"O";0;0;1781;;;0;0;0;0;7209;35.21483737;;10.3;10.6;12.6;12.046;11.64
"AR15250501";"starodub";"RUS11";"Russie";52.58333333;32.76666667;"O";0;0;1781;;;0;0;0;0;7658;2261.324435;11.7;15.1;17.2;18.9;18.643;19.01
"AR46221501";"klin";"RUS40";"Russie";56.33333333;36.7;"O";0;0;1781;"3A2";;0;0;0;0;4184;345.7755343;53.3;80.9;91.5;94.9;83.178;80.584
"AR46218501";"istra";"RUS40";"Russie";55.91666667;36.86666667;"O";0;0;1781;;;0;0;0;0;4320;3191.108454;;16.3;30.3;35;33.652;35.106
"AR46405";"bronnicy";"RUS40";"Russie";55.43333333;38.26666667;"O";0;0;1781;;;0;0;0;0;4759;8175.563144;10.1;11.8;14.2;16.1;18.232;21.102
"AR46438";"kolomna";"RUS40";"Russie";55.08333333;38.78333333;"O";0;0;1781;"3B1";;0;0;0;0;4971;143.2981163;117.785;135.9;147.3;161.9;167.635;162.854
"AR63404";"atkarsk";"RUS60";"Russie";51.86666667;45;"O";0;1;1781;;;0;0;0;0;8730;1101.608479;27.8;28.9;29.1;28.9;27.907;25.62
"AR88415";"kozjmodemsk";"RUS38";"Russie";56.33333333;46.56666667;"O";0;0;1781;;;0;0;0;0;4080;13998.89964;12.6;15.3;18.8;24.7;22.771;21.262
"AR97401";"Tcheboksary";"RUS69";"Russie";56.13333333;47.25;"O";1;0;1781;"1B3";;0;0;0;0;4174;2637.104508;104.4;255;392.9;534.4;566.478;577.758
"AR97241501";"civiljsk";"RUS69";"Russie";55.86666667;47.48333333;"O";0;0;1781;;;0;0;0;0;4631;7420.720546;;;;10.1;12.967;13.478
"AR88401";"Iochkar-Ola";"RUS38";"Russie";56.63333333;47.86666667;"O";1;0;1781;"1B3";;0;0;0;0;3695;153.1473153;89.845;169.532;211.084;255.191;273.329;265.528
"AR36435";"syzranj";"RUS59";"Russie";53.16666667;48.46666667;"O";0;0;1781;"3A1";;0;0;0;0;7024;2383.956777;182.2;207.3;208.3;210.377;213.443;206.017
"AR53412";"buzuluk";"RUS47";"Russie";52.76666667;52.26666667;"E";0;1;1781;"2A";;0;0;0;0;8468;68.79951569;54.9;67.1;76;84;87.286;82.655
"AR53408";"buguruslan";"RUS47";"Russie";53.61666667;52.41666667;"E";0;1;1781;;;0;0;0;0;6856;564.5094189;42.5;49.5;54.4;54.1;53.893;49.737
"AR57401";"Perm";"RUS52";"Russie";58;56.25;"E";1;0;1781;"1B1";;0;0;0;0;2751;1282.401471;688.231;913.325;1063.48;1158.428;1064.657;1043.459
"AR57422";"kungur";"RUS52";"Russie";57.43333333;56.93333333;"E";0;0;1781;"3A2";;0;0;0;0;3138;1998.055565;64.8;74.5;80.1;81.4;68.943;66.11
"AR65468";"krasnufimsk";"RUS63";"Russie";56.61666667;57.76666667;"E";0;0;1781;;;0;0;0;0;3743;38.54964099;37.3;38.4;41.2;45.6;43.595;39.762
"AR65403";"alapajevsk";"RUS63";"Russie";57.85;61.7;"E";0;1;1781;;;0;0;0;0;3152;942.9035365;55.84;59.861;59.833;62.057;55.41;48.196
"AR65440";"kamyshlov";"RUS63";"Russie";56.85;62.71666667;"E";0;1;1781;;;0;0;0;0;3486;1651.798282;30.1;30.8;31.9;33.5;28.914;26.875
"AR37405";"shadrinsk";"RUS31";"Russie";56.08333333;63.63333333;"E";0;1;1781;"3A2";;0;0;0;0;4688;1296.321798;56.1;72.6;81.5;86.7;80.865;77.744
"AR92255501";"tetjushi";"RUS65";"Russie";54.93333333;48.83333333;"O";0;0;1781;;;76767000000;63;"Kamskaya  coal-bearing territory";1;5164;37087.0322;;;10.2;10.5;11.931;11.596
"AR92440";"chistopolj";"RUS65";"Russie";55.36666667;50.63333333;"O";0;0;1781;"3A2";;76767000000;63;"Kamskaya  coal-bearing territory";1;5249;73343.7598;51.9;60;64.3;65.5;63.029;60.703
"AR92238501";"mamadysh";"RUS65";"Russie";55.7;51.4;"O";0;1;1781;;;76767000000;63;"Kamskaya  coal-bearing territory";1;4588;25240.96852;;;10.3;11.8;13.509;14.432
"AR92410";"bugulma";"RUS65";"Russie";54.53333333;52.78333333;"O";0;1;1781;"3B2";;76767000000;63;"Kamskaya  coal-bearing territory";1;5394;1517.205372;61;72.4;80.5;89.6;93.014;89.144
"AR92240501";"menzelisnsk";"RUS65";"Russie";55.71666667;53.1;"O";0;1;1781;;;76767000000;63;"Kamskaya  coal-bearing territory";1;4548;48807.75384;11.8;15.9;16.7;15.2;16.73;16.474
"AR80415";"birsk";"RUS07";"Russie";55.41666667;55.53333333;"E";0;1;1781;;;76767000000;63;"Kamskaya  coal-bearing territory";1;5156;57474.3121;24.8;29.6;30.2;34.9;39.992;41.637
"AR37401";"Kourgan";"RUS31";"Russie";55.45;65.33333333;"E";1;0;1782;"1B3";;0;0;0;0;4715;675.4154059;145.7;243.9;309.9;355.5;345.515;333.64
"AR71415";"jalutorovsk";"RUS70";"Russie";56.65;66.3;"E";0;0;1782;;;0;0;0;0;3664;151.0629901;20.2;25.4;32.9;36.8;36.088;36.494
"AR71405";"ishim";"RUS70";"Russie";56.11666667;69.5;"E";0;0;1782;;;0;0;0;0;4139;2064.036985;47.8;56.2;62.5;66.4;67.757;65.229
"AR80445";"sterlitamak";"RUS07";"Russie";53.63333333;55.95;"E";0;0;1782;"3A1";;26504000000;193;"Yuzhno-Uralsky basin";1;6592;677.6235065;111.6;184.9;220.1;247.5;264.362;273.432
"AR52401";"Omsk";"RUS45";"Russie";54.96666667;73.38333333;"E";1;0;1782;"1B1";;816000000000;107;"Ob`-Irtyshskaya coal-bearing territory";1;5039;940.5555188;581.1;832.563;1031.768;1170.398;1156.849;1153.971
"AR52415";"tara";"RUS45";"Russie";56.9;74.36666667;"E";0;0;1782;;;816000000000;107;"Ob`-Irtyshskaya coal-bearing territory";1;4888;171902.6765;22.6;22.4;23.2;26.2;26.888;27.322
"AR50415";"kujbyshev";"RUS44";"Russie";55.45;78.3;"E";0;0;1782;;;816000000000;107;"Ob`-Irtyshskaya coal-bearing territory";1;4692;549.841327;30.4;40.2;46.5;51.2;48.848;45.298
"AR86410";"sortavala";"RUS12";"Russie";61.7;30.66666667;"O";0;0;1783;;;0;0;0;0;749;1489.001967;17.6;22.2;21.6;22.6;21.131;19.215
"AR25424";"nizhnudinsk";"RUS17";"Russie";54.9;99.01666667;"E";0;0;1783;;;0;0;0;0;6479;1278.867982;38.8;39.7;41.4;43.8;39.624;37.056
"AR41422";"kingisepp";"RUS35";"Russie";59.36666667;28.6;"O";0;0;1784;;;0;0;0;0;1938;1122.03376;;17.3;38.8;50;50.295;48.667
"AR75452";"troickch";"RUS66";"Russie";54.08333333;61.56666667;"E";0;1;1784;"3A2";;0;0;0;0;5812;2063.573565;76.3;85.5;87.5;90.1;83.862;78.637
"AR41432";"lodejnpolje";"RUS35";"Russie";60.73333333;33.55;"O";0;0;1785;;;0;0;0;0;1225;546.8512934;17.5;19.6;23.2;26.7;22.83;21.053
"AR86212501";"kemj";"RUS12";"Russie";64.95;34.6;"O";0;0;1785;;;0;0;0;0;160;158.3725557;18.1;21;21;18.5;14.62;13.061
"AR90230501";"mozdok";"RUS48";"Russie";43.75;44.65;"O";0;1;1785;;;0;0;0;0;18314;585.3592647;25.6;32.4;34.4;38;42.865;38.748
"AR82430";"kizljar";"RUS13";"Russie";43.83333333;46.7;"O";0;1;1785;;;0;0;0;0;18249;21.68241528;25.6;29.7;31.3;39.7;48.457;49.169
"AR41420";"gatchina";"RUS35";"Russie";59.56666667;30.13333333;"O";0;0;1796;;;0;0;0;0;1802;1104.912951;36.7;63.3;75.2;79.7;88.42;92.566
"AR60401";"Rostov-sur-le-Don";"RUS55";"Russie";47.23333333;39.71666667;"O";1;0;1796;"1B1";;0;0;0;0;15835;1818.733255;680.2;896.1;1054.2;1144.6;1213.717;1243.691
"AR33241501";"urzhum";"RUS28";"Russie";57.11666667;50;"O";0;0;1796;;;0;0;0;0;3348;75395.43156;10.9;11.4;12;12.1;11.514;10.213
"AR65401";"Ekaterinbourg";"RUS63";"Russie";56.83333333;60.58333333;"E";1;1;1796;"1B1";;0;0;0;0;3525;1853.354815;864.1;1130.9;1327.1;1498;1432.928;1496.136
"AR75401";"Tcheliabinsk";"RUS66";"Russie";55.15;61.4;"E";1;1;1796;"1B1";;0;0;0;0;4960;567.1269303;951.859;1126.889;1264.863;1377.316;1303.838;1330.245
"AR18208501";"dubovka";"RUS76";"Russie";49.05;44.83333333;"O";0;0;1803;;;0;0;0;0;13553;14771.77873;11.7;13.4;15;13.7;15.083;14.345
"AR60427";"novcherkask";"RUS55";"Russie";47.43333333;40.08333333;"O";0;0;1805;"6A";;0;0;0;0;15601;263.824346;123.139;172.668;196.717;201.173;184.47;169.039
"AR81233501";"kjahta";"RUS10";"Russie";50.35;106.45;"E";0;0;1805;;;0;0;0;0;11543;23219.1863;10.3;15.3;15;18.3;18.391;20.041
"AR15420";"novozybkov";"RUS11";"Russie";52.53333333;31.93333333;"O";0;0;1809;;;0;0;0;0;7787;2476.810623;25.9;34.4;41.2;44.9;43.038;40.552
"AR30401";"Petropavlovsk-Kamtchatski";"RUS23";"Russie";53.01666667;158.65;"E";1;0;1822;"1B3";;0;0;0;0;429;1137958.755;85.6;163.403;225.797;280.687;198.028;179.526
"AR52418";"tjukalinsk";"RUS45";"Russie";55.86666667;72.2;"E";0;0;1823;;;816000000000;107;"Ob`-Irtyshskaya coal-bearing territory";1;4865;52516.35188;10.2;10.4;11.5;12.2;12.007;11.276
"AR63230501";"novouzensk";"RUS60";"Russie";50.45;48.15;"O";0;0;1835;;;0;0;0;0;11880;2420.624469;12.8;13.4;14.5;16.6;16.881;17.015
"AR63435";"pugachjov";"RUS60";"Russie";52.01666667;48.8;"O";0;1;1835;;;0;0;0;0;8551;1107.442841;32.7;34;39.05;40.9;41.436;41.705
"AR82410";"derbent";"RUS13";"Russie";42.06666667;48.3;"O";0;1;1840;;;0;0;0;0;19468;1305.291657;54.1;67.6;82.2;100.1;127.377;150.632
"AR29236501";"suhinichi";"RUS22";"Russie";54.1;35.35;"O";0;0;1840;;;108000000000;122;"Podmoscovny basin";1;5737;1699.062285;12.7;16.5;16.4;17.8;16.387;16.295
"AR76401";"Tchita";"RUS80";"Russie";52.03333333;113.5;"E";1;0;1851;"1B3";;1853400000;43;"Zabaikal`skaya coal-bearing territory";1;9180;871.5512871;171.8;241.4;302.6;365.8;316.643;323.964
"AR32422";"mariinsk";"RUS25";"Russie";56.21666667;87.75;"E";0;0;1856;;;0;0;0;0;4082;745.7877378;40.8;39.7;39.5;41;42.977;40.522
"AR10401";"Blagoveschensk";"RUS04";"Russie";50.28333333;127.5333333;"E";1;0;1856;"1B3";;0;0;0;0;11689;182.6058464;94.7;127.8;172;205.6;219.221;214.397
"AR82401";"Makhatchkala";"RUS13";"Russie";42.98333333;47.48333333;"O";1;1;1857;"1B3";;0;0;0;0;18829;1017.865378;148.265;234.7;312.475;386.985;584.307;758.892
"AR90401";"Vladikavkaz";"RUS48";"Russie";43.01666667;44.68333333;"O";1;1;1860;"1B3";;0;0;0;0;18763;892.9226028;164.4;243.759;289.087;311.46;330.182;328.41
"AR75412";"zlatoust";"RUS66";"Russie";55.16666667;59.66666667;"E";0;1;1865;"3B1";;0;0;0;0;4920;2086.244706;161.3;180.5;197.8;207.8;194.551;174.985
"AR53423";"Orsk";"RUS47";"Russie";51.2;58.56666667;"E";0;0;1865;"3B1";;7458700000;180;"Chelyabinsky basin";1;9948;569.8639546;230.7;308.7;341.3;376.8;357.278;337.936
"AR53425";"soljileck";"RUS47";"Russie";51.16666667;54.98333333;"E";0;1;1865;;;196000000000;166;"Uralo-Kaspiysky basin";1;10068;440.473334;21.6;22.3;21.7;23.8;26.883;28.369
"AR82405";"bujnaksk";"RUS13";"Russie";42.81666667;47.11666667;"O";0;1;1866;;;0;0;0;0;18869;1049.709664;33;37.9;46.6;56.8;61.437;65.735
"AR60440";"shahty";"RUS55";"Russie";47.7;40.23333333;"O";0;0;1867;"3B1";;82076000000;38;"Donetzky basin";1;15350;353.1148179;230.681;240.678;246.684;266.622;263.585;251.406
"AR79401";"majkop";"RUS01";"Russie";44.6;40.08333333;"O";1;1;1870;"1B3";;0;0;0;0;17778;1048.422009;86.806;117.277;135.824;158.138;167.433;154.978
"AR24401";"Ivanovo";"RUS18";"Russie";57;40.98333333;"O";1;0;1871;"1B2";;0;0;0;0;3361;1088.583079;355.5;441.9;489.6;508;460.482;438.685
"AR96401";"groznyj";"RUS67";"Russie";43.31666667;45.7;"O";0;1;1879;"1B2";;0;0;0;0;18553;610.0708199;251.75;341.3;375.3;399.7;210.72;271.596
"AR50401";"Novossibirsk";"RUS44";"Russie";55.03333333;82.91666667;"E";1;0;1903;"1B1";;816000000000;107;"Ob`-Irtyshskaya coal-bearing territory";1;4991;52.43707802;972.987;1299.4;1491.498;1661.119;1627.866;1687.247
"AR10412";"zeja";"RUS04";"Russie";53.73333333;127.25;"E";0;0;1906;;;0;0;0;0;7444;86708.14518;;16.7;29;32;27.795;25.042
"AR10430";"svobodnyj";"RUS04";"Russie";51.38333333;128.1333333;"E";0;0;1912;"4A";;41406000000;100;"Nizhne-Zeisky basin";1;9759;641.4592417;56.9;62.9;74.5;80;63.889;58.594
"AR63407";"Balakovo";"RUS60";"Russie";52;47.8;"O";0;1;1913;;;0;0;0;0;8582;1691.875159;36.4;103.5;151.6;197.4;200.47;199.573
"AR93401";"Kyzyl";"RUS73";"Russie";51.71666667;94.45;"E";0;0;1914;"1B5";;2976800000;164;"Ulukhemsky basin";1;7406;250208.6392;34.5;51.7;70.047;91.897;114.568;124.925
"AR47401";"Mourmansk";"RUS41";"Russie";68.96666667;33.08333333;"O";1;0;1916;"1B2";;0;0;0;0;22;73.55556628;271.14;370.436;455.095;560.912;418.642;382.344
"AR28426";"kimry";"RUS74";"Russie";56.86666667;37.35;"O";0;0;1917;;;0;0;0;0;3589;3362.005114;41.2;53.4;57.8;61.5;53.65;49.623
"AR46457";"orehovozuev";"RUS40";"Russie";55.8;38.96666667;"O";0;0;1917;"3A1";;0;0;0;0;4410;2853.230758;108.3;120.1;132.3;137.2;122.248;120.62
"AR20208501";"buturlinvka";"RUS78";"Russie";50.83333333;40.6;"O";0;0;1917;;;0;0;0;0;10685;1448.104168;13.3;21.6;23.6;29.3;28.627;27.208
"AR11410";"Kotlas";"RUS05";"Russie";61.25;46.65;"O";0;0;1917;;;0;0;0;0;859;688.4218692;62.555;66.626;73.948;82.491;74.082;73.422
"AR64405";"aleksahalin";"RUS58";"Russie";50.9;142.15;"E";0;1;1917;;;0;0;0;0;11506;183042.6837;22.2;20.3;19.2;19.2;12.826;10.613
"AR25445";"cheremhovo";"RUS17";"Russie";53.15;103.0666667;"E";0;0;1917;"3B1";;62239300;54;"Irkutsky basin";1;7083;598.9562377;122.8;98.7;76.7;73.6;60.107;52.65
"AR50405";"barabinsk";"RUS44";"Russie";55.35;78.35;"E";0;0;1917;;;816000000000;107;"Ob`-Irtyshskaya coal-bearing territory";1;4741;57.82476944;40.9;37.3;37.3;36.5;32.501;30.394
"AR46254504";"taldom";"RUS40";"Russie";56.73333333;37.53333333;"O";0;0;1918;;;0;0;0;0;3588;1146.225254;10.4;11.9;13.1;14.4;13.334;13.819
"AR24407";"tejkovo";"RUS18";"Russie";56.85;40.55;"O";0;0;1918;;;0;0;0;0;3554;1087.676825;28.3;41.6;34.7;38.1;36.686;34.993
"AR24409";"furmanov";"RUS18";"Russie";57.25;41.1;"O";0;0;1918;;;0;0;0;0;3203;231.0196259;38.2;40.2;44.2;46.2;39.691;36.149
"AR24223501";"rodniki";"RUS18";"Russie";57.1;41.73333333;"O";0;0;1918;;;0;0;0;0;3341;277.0751712;29.3;30;30.6;32.1;28.447;26.318
"AR63418";"krasnoarmsk";"RUS60";"Russie";51.01666667;45.7;"O";0;1;1918;;;0;0;0;0;11607;12688.75122;13.6;17.5;17.6;24.1;25.411;24.362
"AR63422";"marks";"RUS60";"Russie";51.7;46.75;"O";0;1;1918;;;0;0;0;0;9196;34087.63567;13.1;17.1;25.7;31.9;32.849;31.535
"AR94401";"Ijevsk";"RUS49";"Russie";56.85;53.21666667;"E";1;1;1918;"1B2";;0;0;0;0;3544;2655.126852;285.3;422.4;548.7;635.1;632.14;628.116
"AR32401";"Kemerovo";"RUS25";"Russie";55.33333333;86.06666667;"E";1;0;1918;"1B2";;38041000000;78;"Kuznetsky basin";1;4769;139.4104794;346.779;453.996;539.359;590.907;560.938;561.526
"AR46215501";"sergiposad";"RUS40";"Russie";56.3;38.13333333;"O";0;0;1919;;;0;0;0;0;4037;716.204676;89.9;110.6;129.2;138;134.538;132.49
"AR22242501";"pavlovo";"RUS42";"Russie";55.95;43.06666667;"O";0;0;1919;;;0;0;0;0;4462;3322.18744;47.9;63.2;68.4;71.5;64.814;60.699
"AR73405";"dimitrvgrad";"RUS50";"Russie";54.21666667;49.6;"O";0;0;1919;;;0;0;0;0;5628;2005.139556;50.7;81.4;106;123.6;130.871;122.549
"AR65476";"Nijni-Taguil";"RUS63";"Russie";57.91666667;59.96666667;"E";0;1;1919;"3B1";;0;0;0;0;2830;689.0704218;397.2;444.6;473.6;515.6;469.427;433.932
"AR65473";"nevjansk";"RUS63";"Russie";57.48333333;60.2;"E";0;1;1919;;;0;0;0;0;3142;1410.068905;30.9;29.8;32.4;29.8;26.644;24.555
"AR63440";"rtischevo";"RUS60";"Russie";52.25;43.78333333;"O";0;0;1920;;;0;0;0;0;8736;450.6007628;32.7;37.1;41.1;44.3;44.185;41.295
"AR49220501";"malavishera";"RUS43";"Russie";58.85;32.21666667;"O";0;0;1921;;;0;0;0;0;2323;844.441144;16.1;15.4;15.7;15.6;14.182;12.461
"AR83401";"Naltchik";"RUS19";"Russie";43.48333333;43.61666667;"O";1;0;1921;"1B3";;0;0;0;0;18455;214.5947142;100.7;164.7;230.8;262.7;308.749;271.774
"AR33228501";"omutninsk";"RUS28";"Russie";58.66666667;52.18333333;"O";0;0;1921;;;0;0;0;0;2612;1067.337373;24.8;28.8;28.5;29.2;26.065;23.618
"AR25420";"zima";"RUS17";"Russie";53.91666667;102.05;"E";0;0;1922;;;0;0;0;0;6479;336.2214725;38.5;41.6;48.1;41.8;34.899;32.522
"AR20247501";"rossosh";"RUS78";"Russie";50.2;39.58333333;"O";0;0;1923;;;0;0;0;0;11812;597.9253584;30.2;36.4;44;57;62.923;62.865
"AR53404";"abdulino";"RUS47";"Russie";53.68333333;53.65;"E";0;1;1923;;;0;0;0;0;6470;114.3889944;30;26;23.1;22.6;21.537;20.183
"AR80410";"beloreck";"RUS07";"Russie";53.96666667;58.4;"E";0;0;1923;"3B2";;0;0;0;0;5963;2007.860331;59.3;67.1;71.2;72.4;71.093;68.804
"AR15415";"klincy";"RUS11";"Russie";52.75;32.23333333;"O";0;0;1925;;;0;0;0;0;7787;3113.661783;42;58.1;67.1;71.2;67.325;62.51
"AR28238501";"lihoslavl";"RUS74";"Russie";57.11666667;35.46666667;"O";0;0;1925;;;0;0;0;0;3307;196.0601023;;11.7;12.8;13.4;12.515;12.259
"AR19205501";"babajevo";"RUS77";"Russie";59.38333333;35.95;"O";0;0;1925;;;0;0;0;0;1936;75.22364076;12;12.3;12.9;14.2;12.604;12.074
"AR24403";"vichuga";"RUS18";"Russie";57.2;41.91666667;"O";0;0;1925;"3A2";;0;0;0;0;3238;1292.151313;51.7;52.6;52;49.7;40.87;37.609
"AR24235501";"juzha";"RUS18";"Russie";56.58333333;42.01666667;"O";0;0;1925;;;0;0;0;0;3717;383.2558563;23.1;23.8;22.1;20.9;15.636;14.17
"AR22240501";"lyskovo";"RUS42";"Russie";56.03333333;45.03333333;"O";0;0;1925;;;0;0;0;0;3992;30036.56217;16.2;21.4;24.3;25;23.901;21.882
"AR97407";"kanash";"RUS69";"Russie";55.51666667;47.5;"O";0;0;1925;;;0;0;0;0;4646;522.6120852;33.6;40.7;46.9;54.6;50.593;45.608
"AR65470";"kushva";"RUS63";"Russie";58.28333333;59.73333333;"E";0;1;1925;;;0;0;0;0;2610;3366.667051;46.2;43.8;43.3;43.1;35.555;30.166
"AR50257501";"cherepanovo";"RUS44";"Russie";54.21666667;83.36666667;"E";0;0;1925;;;0;0;0;0;5641;1056.553669;21.2;21.1;21;22.1;20.496;19.803
"AR32440";"tajga";"RUS25";"Russie";56.06666667;85.61666667;"E";0;0;1925;;;0;0;0;0;4195;602.997411;33.9;26.9;25.2;26.2;24.726;25.33
"AR25410";"bodajbo";"RUS17";"Russie";57.85;114.2;"E";0;0;1925;;;0;0;0;0;4408;159545.2909;18.2;13.9;14.4;20.9;16.504;15.331
"AR25436";"usoljesibir";"RUS17";"Russie";52.75;103.65;"E";0;0;1925;;;62239300;54;"Irkutsky basin";1;8083;2587.386886;48.5;86.7;103;106.5;90.161;83.364
"AR32419";"leninskkuzn";"RUS25";"Russie";54.65;86.16666667;"E";0;0;1925;"3B1";;38041000000;78;"Kuznetsky basin";1;5304;1350.767228;270;277.983;282.768;319.7;253.259;234.389
"AR46242501";"ozjory";"RUS40";"Russie";54.85;38.55;"O";0;0;1925;;;108000000000;122;"Podmoscovny basin";1;5129;1133.885737;24.8;26.1;26.7;28.2;25.704;25.788
"AR50418";"tatarsk";"RUS44";"Russie";55.21666667;75.96666667;"E";0;0;1925;;;816000000000;107;"Ob`-Irtyshskaya coal-bearing territory";1;4973;686.2524323;30.8;29.6;30.9;30.4;26.051;24.217
"AR66258501";"jarcevo";"RUS61";"Russie";55.06666667;32.68333333;"O";0;0;1926;;;0;0;0;0;5159;453.3970023;25.6;36.7;40.7;53.2;52.617;47.853
"AR28408";"bologoje";"RUS74";"Russie";57.86666667;34.05;"O";0;0;1926;;;0;0;0;0;2967;3247.081358;30.3;33.9;31.3;35.9;26.612;23.499
"AR46238501";"narofominsk";"RUS40";"Russie";55.38333333;36.73333333;"O";0;0;1926;;;0;0;0;0;4942;1061.81648;35.4;48.7;55.9;58.3;70.475;64.64
"AR60250501";"saljsk";"RUS55";"Russie";46.48333333;41.53333333;"O";0;1;1926;;;0;0;0;0;16430;467.5513183;36;50.2;57;61.1;61.775;61.312
"AR68425";"rasskazovo";"RUS64";"Russie";52.66666667;41.88333333;"O";0;0;1926;;;0;0;0;0;7593;894.8198215;33.8;40;43.6;49.1;46.516;45.484
