"AROKATO";"nom";"idreg";"pays";"lat";"long";"Est-ouest";"Capitale";"hydrocarbures";"date creation";"typharris1963";"NMonopoleSnyder";"1959y";"1970y";"1979y";"1989y";"2002y";"2010y";
"ABE07111";"Lagoisk";"BEL00";"Belarus";54,21;27,85;"O";0;;;;;;;;;;10.987;
"AR71132";"langepas";"RUS70";"Russie";61,25;75,16666667;"E";0;1;;;;;;;25.6;37.182;41.675;
"AAZ11102";"Latchin";"AZE00";"Azerbaidjan";39,64;46,55;"O";0;;;;;;;;;10.146;11.9;
"ABE04201";"Leltchytsy";"BEL00";"Belarus";51,78;28,33;"O";0;;;;;;;;;;10.68;
"ATA01307";"Leningrad";"TAD00";"Tadjikistan";38,11;70,03;"E";0;;;;;;;;;11.093;12;
"AMO01134";"Leova";"MOL00";"Moldavie";46,48;28,26;"O";0;0;;;;;;;12.203;10.293;10;
"AR65542";"lesnoj";"RUS63";"Russie";58,63333333;59,78333333;"E";0;;;;;;;;;53.195;50.364;
"AUA22201";"Letitchiv";"UKR24";"Ukraine";49,38;27,62;"O";0;0;;;;;;10.032;11.447;11.012;10.585;
"AAZ07106";"Liman (port ilitch)";"AZE00";"Azerbaidjan";38,87;48,81;"O";0;;;;;;;;;;10.8;
"AR50215552";"Linevo";"RUS44";"Russie";54,46;83,37;"E";0;0;;;;;;;22.31;21.816;20.707;
"AR71126605";"ljantor";"RUS70";"Russie";61,61666667;72,16666667;"E";0;1;;;;;;;22.1;33.011;38.922;
"AKA08201";"Lougovoe";"KAZ08";"Kazakhstan";42,95;72,71;"E";0;;;;;;;;10.449;10.32;10.242;
"AR05234551";"Loutchegorsk";"RUS53";"Russie";46,48;134,26;"E";0;0;;;;;;11.891;21.825;22.365;21.004;
"ABE02116";"Lyakhavitchy";"BEL00";"Belarus";53,04;26,26;"O";0;0;;;;;;;10.664;11.56;10.943;
"ABE07112";"Lyouban";"BEL00";"Belarus";52,8;28;"O";0;0;;;;;;;11.049;11.76;11.217;
"AR52229551";"Lyoubinskii";"RUS45";"Russie";55,15;72,7;"E";0;0;;;;;;;10.881;10.588;10.228;
"AUA03108";"Lyouboml";"UKR04";"Ukraine";51,23;24,03;"O";0;0;;;;;;;10.124;10.388;10.114;
"AES01120";"Maardu";"EST00";"Estonie";59,48333333;25,01666667;"O";0;0;;;;;;10.001;16.096;16.706;16.529;
"AKI09205";"Mailouousouou";"KIR00";"Kirghizstan";41,28;72,45;"E";0;1;;;;;;24.512;29.629;19.117;20.223;
"AUA10206";"Makariv";"UKR12";"Ukraine";50,47;29,82;"O";0;0;;;;;;;12.072;11.898;10.462;
"AKA06204";"Makat";"KAZ06";"Kazakhstan";47,65;53,32;"E";0;1;;;;;;10.391;14.01;12.994;14.266;
"ABE02117";"Malaryta";"BEL00";"Belarus";51,78;24,08;"O";0;;;;;;;;;11.5;11.725;
"AR92238501";"mamadysh";"RUS65";"Russie";55,7;51,4;"O";0;1;;;;;;10.3;11.8;13.509;14.432;
"AR82220562000";"Mamedkala";"RUS13";"Russie";42,17;48,12;"O";0;;;;;;;;;;12.33;
"AUA03201";"Manevitchi";"UKR04";"Ukraine";51,28;25,53;"O";0;;;;;;;;;10.267;10.41;
"AUZ08103";"Mang it";"OUZ00";"Ouzbekistan";42,12;60,06;"E";0;0;;;;;;16.731;22.949;29.354;34.155;
"AUZ01204";"Marhomat";"OUZ00";"Ouzbekistan";40,5;72,32;"E";0;1;;;;;;;11.1;14.04;16.224;
"AUA05133";"Marinka";"UKR06";"Ukraine";47,93;37,5;"O";0;0;;;;;;10.135;10.944;10.656;10.029;
"AAR05103";"Martouni";"ARM00";"Armenie";40,14;45,31;"O";0;0;;;;;;;13.571;11.792;12.1;
"ATU06102";"Mary";"TUR00";"Turkmenistan";37,6;61,83;"E";1;1;;"1B5";;;;74.481;92.29;152.933;208.682;
"ATA01308";"Maskav (Moskovskii)";"TAD00";"Tadjikistan";37,66;69,63;"E";0;1;;;;;;12.111;16.756;19.269;21;
"AUZ07203";"Maymanak";"OUZ00";"Ouzbekistan";39,05;65,42;"E";0;1;;;;;;;11.6;15.401;18.335;
"AR71133";"megion";"RUS70";"Russie";61,03333333;76,1;"E";0;1;;;;;;23.6;39.8;46.566;49.471;
"AUA25108";"Mena";"UKR27";"Ukraine";51,52;32,22;"O";0;0;;;;;;11.469;13.12;12.888;12.513;
"AAR04102";"Metsamor";"ARM00";"Armenie";40,14;44,12;"O";0;;;;;;;;11.959;10.968;10.4;
"AR71116660";"Mezhdouretchenskii";"RUS70";"Russie";59,6;65,93;"E";0;;;;;;;;;10.907;11.065;
"AR80507";"mezhgorje";"RUS07";"Russie";54,05;57,81666667;"E";0;;;;;;;;;19.082;17.353;
"AR412255540";"Mga";"RUS35";"Russie";59,75;31,07;"O";0;;;;;;;;;;10.227;
"ABE02118";"Mikashevitchy";"BEL00";"Belarus";52,22;27,47;"O";0;0;;;;;;;12.777;13.74;12.99;
"AR29202828001";"Mikhnevo";"RUS40";"Russie";;;"O";0;;;;;;;;;11.099;11.288;
"AR46253558";"Mikhnevo";"RUS40";"Russie";55,13;37,95;"O";0;;;;;;;;;10.831;11.286;
"AUA13119";"Mikolaiv";"UKR15";"Ukraine";49,52;23,98;"O";0;0;;;;;;10.912;13.999;14.75;14.778;
"AR76128651";"Mogoitoui";"RUS80";"Russie";50,35;113,83;"E";0;;;;;;;;;;10.23;
"AR56245551";"Mokshan";"RUS51";"Russie";53,44;44,61;"O";0;0;;;;;;10.357;11.305;11.808;11.59;
"AR50238551";"Moshkovo";"RUS44";"Russie";55,3;83,61;"E";0;;;;;;;;;10.678;10.224;
"AR46228505";"moskovskij";"RUS40";"Russie";55,6;37,35;"O";0;0;;;;;;;11.752;15.563;17.363;
"AR52234551";"Mouromtsevo";"RUS45";"Russie";56,37;75,25;"E";0;0;;;;;;;11.452;11.283;10.776;
"ABE06111";"Mstsislau";"BEL00";"Belarus";54,02;31,73;"O";0;0;;;;;;10.164;11.23;11.74;10.754;
"AUZ07204";"Muborak";"OUZ00";"Ouzbekistan";39,26;65,15;"E";0;1;;;;;;;19.9;26.421;31.455;
"AR71175";"muravlenko";"RUS70";"Russie";63,78333333;74,51666667;"E";0;1;;;;;;;23.1;35.926;33.401;
"ATU06202";"Murgab";"TUR00";"Turkmenistan";37,5;61,97;"E";0;;;;;;;;;12.394;16.697;
"AUZ08203";"Muynok";"OUZ00";"Ouzbekistan";43,78;59,02;"E";0;0;;;;;;;12.2;15.626;18.196;
"AKA13201";"Myrzakent";"KAZ13";"Kazakhstan";40,67;68,53;"E";0;0;;;;;;;10.333;10.918;13.274;
"AR71174";"Nadym";"RUS70";"Russie";65,53333333;72,51666667;"E";0;1;;;;;;26.1;52.6;45.943;46.55;
"AR12240501";"narimanov";"RUS06";"Russie";46,68333333;47,85;"O";0;1;;;;;;;11.1;11.202;11.386;
"ATA05305";"Nau";"TAD00";"Tadjikistan";40,15;69,37;"E";0;0;;;;;;10.226;13.863;14.556;15;
"AUZ06101";"Navoi";"OUZ00";"Ouzbekistan";40,08;65,38;"E";1;0;;;;;;84.277;123.915;160.972;189.092;
"AAZ04111";"Nefttchala";"AZE00";"Azerbaidjan";39,36;49,25;"O";0;1;;;;;;10.734;14.241;18.005;20.8;
"AR46208563000";"Nekrasovskii";"RUS40";"Russie";56,07;37,5;"O";0;;;;;;;;;;10.28;
"AUA02113";"Nemiriv";"UKR03";"Ukraine";48,97;28,85;"O";0;0;;;;;;10.998;11.303;12.016;11.759;
"AR98406";"Nerioungri";"RUS15";"Russie";56,66666667;124,7;"E";0;0;;;;;;22.6;72.5;66.269;61.746;
"AUA22108";"Netishin";"UKR24";"Ukraine";50,35;26,63;"O";0;0;;;;;;;28.906;34.407;36.072;
"AR41248508";"nikoljskoje";"RUS35";"Russie";59,7;30,78333333;"O";0;0;;;;;;13.2;17.2;26.55;31.079;
"AMO01137";"Nisporeni";"MOL00";"Moldavie";47,08;28,18;"O";0;0;;;;;;;15.663;12.528;11.8;
"AR71139";"njaganj";"RUS70";"Russie";62,13333333;65,38333333;"E";0;1;;;;;;;54.1;52.61;54.903;
"AR64232551";"Nogliki";"RUS58";"Russie";51,83;143,17;"E";0;1;;;;;;;11.546;10.729;10.216;
"AR71178";"Noiabrsk";"RUS70";"Russie";63,2;75,45;"E";0;1;;;;;;;85.9;96.44;110.572;
"AKI06202";"Nookat (eski nookat)";"KIR00";"Kirghizstan";40,27;72,6;"E";0;;;;;;;;;;14.633;
"ABE03112";"Novaloukoml";"BEL00";"Belarus";54,67;29,15;"O";0;0;;;;;;11.466;13.763;15.04;13.76;
"AR25226560";"Novaya Iguirma";"RUS17";"Russie";57,13;103,91;"E";0;0;;;;;;;13.07;10.965;10.163;
"AR71119656000";"Novoagansk";"RUS70";"Russie";61,94;76,66;"E";0;;;;;;;;10.05;10.238;10.356;
"AUA24106";"Novodnistrovsk";"UKR26";"Ukraine";48,6;27,42;"O";0;0;;;;;;;10.511;10.263;10.621;
"AKA15201";"Novoishim";"KAZ15";"Kazakhstan";53,18;66,77;"E";0;;;;;;;;;;11.284;
"AR76250558";"Novokruchininskii";"RUS80";"Russie";51,78;113,78;"E";0;;;;;;;;;;10.163;
"AR61225514";"novomichur";"RUS56";"Russie";54,03333333;39,75;"O";0;0;;;;;;15.8;19.6;20.743;19.309;
"AR03255558";"Novomikhailovskii";"RUS33";"Russie";60,27;92,94;"O";0;0;;;;;;;10.41;10.238;10.114;
"AUA21202";"Novooleksiivka";"UKR23";"Ukraine";46,23;34,64;"O";0;0;;;;;;;10.601;10.213;10.209;
"AR73229551";"Novospasskoe";"RUS50";"Russie";53,15;47,76;"O";0;;;;;;;;;11.038;11.075;
"AUA21203";"Novotroitske";"UKR23";"Ukraine";46,35;34,33;"O";0;0;;;;;;10.853;12.545;11.78;10.853;
"AR65540";"novouraljsk";"RUS63";"Russie";57,25;60,08333333;"E";0;;;;;;;;;95.414;85.519;
"AUA13124";"Novoyavorivsk";"UKR15";"Ukraine";49,92;23,73;"O";0;0;;;;;;;24.32;26.467;28.516;
"AR71176";"Novy Ourengoi";"RUS70";"Russie";66,08333333;76,68333333;"E";0;1;;;;;;;93.2;94.456;104.144;
"ATA01103";"Nurek";"TAD00";"Tadjikistan";38,39;69,33;"E";0;1;;;;;;19.126;20.752;23.288;25;
"AUZ06102";"Nurota";"OUZ00";"Ouzbekistan";40,56;65,69;"E";0;0;;;;;;15.948;21.001;27.192;31.878;
"ABE07116";"Nyasvizh";"BEL00";"Belarus";53,22;26,67;"O";0;0;;;;;;11.979;14.039;14.419;14.16;
"AUA10114";"Oboushiv";"UKR12";"Ukraine";50,1;30,63;"O";0;0;;;;;;12.095;30.177;32.749;32.516;
"AUZ07205";"Oktriabrskii";"OUZ00";"Ouzbekistan";39,1;66,82;"E";0;0;;;;;;;19.2;25.491;30.348;
"AUA01205";"Oktryabreske";"UKR01";"Ukraine";45,36;36,37;"O";0;;;;;;;;;10.945;11.426;
"AR46231570";"Oktryabrskii";"RUS40";"Russie";55,23;37,53;"O";0;;;;;;;;;10.135;13.199;
"ALE01143";"Olaine";"LET00";"Lettonie";56,79;23,94;"O";0;0;;;;;;13.373;14.608;12.84;12.669;
"AUA06110";"Olevsk";"UKR07";"Ukraine";51,22;27,65;"O";0;0;;;;;;11.77;12.212;10.839;10.229;
"AUZ02205";"Olot";"OUZ00";"Ouzbekistan";39,43;63,8;"E";0;;;;;;;;;11.401;13.278;
"AUZ09103";"Oqtosh";"OUZ00";"Ouzbekistan";39,92;65,93;"E";0;0;;;;;;22.186;29.999;37.302;42.655;
"AAZ02103";"Ordubad";"AZE00";"Azerbaidjan";38,91;46,03;"O";0;;;;;;;;;;10.2;
"AR50242551";"Ordynskoe";"RUS44";"Russie";54,37;81,9;"E";0;;;;;;;;;10.448;10.256;
"AR71160659";"Ourengoi";"RUS70";"Russie";65,97;78,37;"E";0;;;;;;;;;;10.07;
"AR87423";"Oussinsk";"RUS29";"Russie";66;57,53333333;"O";0;1;;;;;;19.5;47.2;45.358;41.1;
"AR60255551";"Oust-Donetskii";"RUS55";"Russie";47,64;40,87;"O";0;0;;;;;;;10.008;11.374;11.817;
"AUA15202";"Ovidiopol";"UKR17";"Ukraine";46,27;30,43;"O";0;0;;;;;;;10.354;11.845;11.612;
"AR28553";"Ozernyi";"RUS74";"Russie";57,9;33,65;"O";0;;;;;;;;;10.689;10.872;
"AKI06203";"Ozgon";"KIR00";"Kirghizstan";40,77;73,3;"E";0;0;;;;;;29.413;34.167;38.47;49.882;
"AR75543";"ozjorskch";"RUS66";"Russie";55,75;60,71666667;"E";0;;;;;;;;;91.76;82.268;
"AUZ01205";"Pahtaobod";"OUZ00";"Ouzbekistan";40,93;72,49;"E";0;1;;;;;;;19;24.032;27.771;
"AUZ04206";"Pakhtakor";"OUZ00";"Ouzbekistan";40,32;67,96;"E";0;0;;;;;;;15.4;20.054;23.593;
"ALI03105";"Palanga";"LIT00";"Lithuanie";55,92;21,07;"O";0;1;;;;;;13.673;19.437;17.62;17.645;
"AR71156656";"Pangody";"RUS70";"Russie";65,92;74,83;"E";0;1;;;;;;;12.635;10.868;10.818;
"ATA01309";"Pantch";"TAD00";"Tadjikistan";37,24;69,1;"E";0;;;;;;;;;;10;
"ATA05107";"Pantchakent";"TAD00";"Tadjikistan";39,5;67,61;"E";0;0;;;;;;17.153;27.903;36.469;43;
"AUZ12110";"Parkent";"OUZ00";"Ouzbekistan";41,29;69,68;"E";0;0;;;;;;;31.542;36.886;40.615;
"ATA01304";"Parkhar";"TAD00";"Tadjikistan";37,49;69,4;"E";0;1;;;;;;13.616;17.915;19.767;21;
"AR58240501";"pechory";"RUS54";"Russie";57,81666667;27,6;"O";0;0;;;;;;10.3;11.9;13.056;11.195;
"AUA04117";"Pereschepine";"UKR05";"Ukraine";49,02;35,37;"O";0;;;;;;;10.723;10.427;10.053;10.338;
"AR46215505";"peresvet";"RUS40";"Russie";56,41666667;38,18333333;"O";0;;;;;;;;;14.719;14.142;
"ABE04112";"Petrykau";"BEL00";"Belarus";52,13;28,49;"O";0;0;;;;;;10.087;11.975;11.089;10.525;
"AR27417";"pionerskij";"RUS20";"Russie";54,95;20,21666667;"O";0;1;;;;;;10.1;11.6;11.816;11.017;
"AUZ12111";"Piskent";"OUZ00";"Ouzbekistan";40,9;69,35;"E";0;0;;;;;;21.1;24.412;28.562;31.46;
"AR71118657";"Poikovskii";"RUS70";"Russie";61,23;73,33;"E";0;1;;;;;;;14.901;27.54;25.589;
"AR71184";"pokachi";"RUS70";"Russie";61,75;75,58333333;"E";0;1;;;;;;;11.5;17.017;17.053;
"AUA04204";"Pokrovske";"UKR05";"Ukraine";47,98;36,23;"O";0;0;;;;;;10.169;12.08;11.678;10.515;
"AR57416557";"Polazna";"RUS52";"Russie";58,3;56,41;"E";0;0;;;;;;10.264;12.113;13.303;12.753;
"AR47419";"poljarnzori";"RUS41";"Russie";67,36666667;32,5;"O";0;0;;;;;;11.4;19.4;15.91;15.106;
"AUZ05201";"Pop";"OUZ00";"Ouzbekistan";40,89;71,08;"E";0;1;;;;;;;15.8;20.558;24.174;
"AR36214556";"Poschinskii";"RUS59";"Russie";53,5;50,5;"O";0;;;;;;;;;12.878;11.916;
"ALI02110";"Prienai";"LIT00";"Lithuanie";54,63;23,95;"O";0;0;;;;;;;12.045;11.297;10.874;
"AUA08113";"Primorsk";"UKR09";"Ukraine";46,73;36,35;"O";0;0;;;;;;12.38;13.965;12.893;12.219;
"AUA01206";"Primorskii";"UKR01";"Ukraine";45,12;35,5;"O";0;0;;;;;;11.839;14.957;14.102;14.824;
"AKA09107";"Priozer";"KAZ09";"Kazakhstan";46,2;73,7;"E";0;;;;;;;;;11.399;13.479;
"ATA05306";"Proletarsk";"TAD00";"Tadjikistan";40,17;69,51;"E";0;1;;;;;;13.586;15.104;13.765;13;
"AR71185";"pytjah";"RUS70";"Russie";60,75;72,78333333;"E";0;1;;;;;;17.101;44.862;41.813;41.453;
"AAZ09104";"Qabala";"AZE00";"Azerbaidjan";40,98;47,85;"O";0;1;;;;;;;13.19;12.822;12.6;
"AUZ07103";"Qamashi";"OUZ00";"Ouzbekistan";38,82;66,46;"E";0;0;;;;;;15.916;22.27;29.516;35.102;
"AAZ09103";"Qax";"AZE00";"Azerbaidjan";41,42;46,92;"O";0;1;;;;;;;11.415;12.075;12.5;
"AUZ08105";"Qo ng irot";"OUZ00";"Ouzbekistan";43,04;58,84;"E";0;0;;;;;;23.461;29.81;48.607;65.671;
"AAZ01220";"Qobustan";"AZE00";"Azerbaidjan";40,08;49,42;"O";0;1;;;;;;;10.621;13.152;15;
"AAZ05201";"Qovlar";"AZE00";"Azerbaidjan";40,94;45,74;"O";0;0;;;;;;;10.13;12.212;13.7;
"AUZ03104";"Quva";"OUZ00";"Ouzbekistan";40,52;72,06;"E";0;1;;;;;;22.838;26.062;32.362;36.975;
"AUZ03105";"Quvasoy";"OUZ00";"Ouzbekistan";40,3;71,97;"E";0;0;;;;;;50.017;62.039;57.855;67.637;
"AUA17109";"Radiviliv";"UKR19";"Ukraine";50,13;25,25;"O";0;0;;;;;;;10.353;10.28;10.479;
"AR71137";"raduzhnyj";"RUS70";"Russie";62,13333333;77,46666667;"E";0;1;;;;;;;43.7;47.06;43.394;
"AR14248551";"Rakitnoe";"RUS08";"Russie";50,83;35,83;"O";0;0;;;;;;10.224;11.211;10.462;10.291;
"ALI02111";"Raseiniai";"LIT00";"Lithuanie";55,37;23,12;"O";0;0;;;;;;11.762;13.364;12.482;11.99;
"AMO01142";"Riscani";"MOL00";"Moldavie";47,05;28,86;"O";0;0;;;;;;10.552;17.65;11.812;11.1;
"AUZ03106";"Rishton";"OUZ00";"Ouzbekistan";40,36;71,28;"E";0;1;;;;;;19.309;23.706;29.406;33.575;
"ATA04101";"Rogoun";"TAD00";"Tadjikistan";38,69;69,74;"E";0;;;;;;;;;11.036;13;
"ALI05109";"Rokiskis";"LIT00";"Lithuanie";55,97;25,58;"O";0;0;;;;;;13.836;18.699;16.587;15.324;
"AUA10207";"Rokitne";"UKR12";"Ukraine";49,7;30,47;"O";0;0;;;;;;13.044;14.552;13.634;11.55;
"AUZ02206";"Romitan";"OUZ00";"Ouzbekistan";39,93;64,38;"E";0;;;;;;;;;12.298;14.322;
"AR41215558";"Roschino";"RUS35";"Russie";60,25;29,61;"O";0;;;;;;;;;;13.449;
"AR14250551";"Rovenki";"RUS08";"Russie";49,92;38,89;"O";0;;;;;;;;;;10.264;
"AUA03110";"Rozhische";"UKR04";"Ukraine";50,92;25,27;"O";0;0;;;;;;11.992;14.391;13.581;13.441;
"AR46249501";"ruza";"RUS40";"Russie";55,7;36,2;"O";0;0;;;;;;10.9;14.6;13.516;13.495;
"AAZ04112";"Saatli";"AZE00";"Azerbaidjan";39,93;48,37;"O";0;1;;;;;;10.986;14.2;16.332;17.8;
"AUZ02207";"Safirkon";"OUZ00";"Ouzbekistan";40,14;64,5;"E";0;0;;;;;;;19.7;25.236;29.391;
"AGE05106";"Sagareyo";"GEO00";"Georgie";41,74;45,33;"O";0;1;;;;;;11.661;14.563;12.566;11.7;
"AR25426";"sajansk";"RUS17";"Russie";54,11666667;102,1666667;"E";0;0;;;;;;;38.2;43.468;40.786;
"ALE01155";"Saldus";"LET00";"Lettonie";56,67;22,5;"O";0;0;;;;;;11.759;12.49;12.65;12.308;
"ATA01104";"Sarband (kalininabad)";"TAD00";"Tadjikistan";37,87;68,92;"E";0;1;;;;;;10.09;14.006;14.002;14;
"AUZ14205";"Sargun";"OUZ00";"Ouzbekistan";38,5;67,97;"E";0;1;;;;;;;10.7;14.384;17.257;
"AUZ14206";"Sariasiya";"OUZ00";"Ouzbekistan";39,12;66,95;"E";0;0;;;;;;;14.9;20.03;24.031;
"ATU05204";"Sayat";"TUR00";"Turkmenistan";38,78;63,88;"E";0;1;;;;;;;10.244;16.658;22.469;
"AUA01117";"Scholkine";"UKR01";"Ukraine";45,43;35,82;"O";0;0;;;;;;;14.659;11.659;11.242;
"AR81224563";"Selenguinsk";"RUS10";"Russie";52,01;106,86;"E";0;0;;;;;;13;15.233;16.326;14.548;
"AR46238568000";"Selyatino";"RUS40";"Russie";55,52;36,97;"O";0;;;;;;;;;13.062;12.637;
"ATU03102";"Serdar (Gyzylarbat";" Kizyl-Arvat)";"TUR00";"Turkmenistan";38,98;56,28;"E";0;0;;;;;;27.039;33.388;65.139;98,278
"AR41450";"sertolovo";"RUS35";"Russie";60,15;30,2;"O";0;0;;;;;;;17.7;38.444;47.854;
"AR81420";"sevbajkalsk";"RUS10";"Russie";55,63333333;109,3166667;"E";0;0;;;;;;12.9;28.3;25.434;24.935;
"AR69541";"seversk";"RUS71";"Russie";56,6;84,85;"E";0;0;;;;;;;103;109.106;108.466;
"ATU05205";"Seydi";"TUR00";"Turkmenistan";39,42;62,9;"E";0;1;;;;;;;11.059;17.151;22.469;
"AR93254501";"shagonar";"RUS73";"Russie";51,53333333;92,9;"E";0;0;;;;;;;10.1;11.008;10.958;
"ATA05307";"Shaidon";"TAD00";"Tadjikistan";40,67;70,33;"E";0;;;;;;;;;11.584;13;
"AR462585511";"Shakhovskaya";"RUS40";"Russie";56,03;35,52;"O";0;0;;;;;;;10.393;10.439;10.728;
"ATA01310";"Shakhrtouz";"TAD00";"Tadjikistan";37,26;68,13;"E";0;1;;;;;;10.455;11.618;13.04;14;
"AR82401689000";"Shamkhal";"RUS13";"Russie";43,06;47,33;"O";0;;;;;;;;;;10.915;
"ATA04302";"Sharora (oktyabrskii)";"TAD00";"Tadjikistan";37,77;68,8;"E";0;;;;;;;;;;12;
"AR04440";"sharypovo";"RUS34";"Russie";55,53333333;89,2;"E";0;0;;;;;;;39.8;41.532;38.57;
"AUZ07105";"Shatchrisabz";"OUZ00";"Ouzbekistan";39,06;66,83;"E";0;0;;;;;;55.723;81.558;115.698;143.632;
"AR19258551";"Sheksna";"RUS77";"Russie";59,22;38,5;"O";0;0;;;;;;13.179;15.928;21.615;20.952;
"AR32227575";"Shereguesh";"RUS25";"Russie";52,95;88,03;"E";0;;;;;;;;;10.371;10.177;
"AUZ14207";"Sherobod";"OUZ00";"Ouzbekistan";37,71;67,07;"E";0;1;;;;;;;28.2;37.91;45.482;
"AKA12205";"Shetpe";"KAZ12";"Kazakhstan";44,17;52,12;"E";0;1;;;;;;;10.581;10.377;12.223;
"ABE06115";"Shklou";"BEL00";"Belarus";54,21;30,29;"O";0;0;;;;;;11.814;14.893;16.137;16.374;
"AKA04201";"Shoubarkoudyk";"KAZ02";"Kazakhstan";49,14;56,49;"E";0;1;;;;;;11.129;12.217;10.963;11.199;
"AAZ10106";"shusha";"AZE00";"Azerbaidjan";39,76;46,75;"O";0;0;;;;;;11.729;15.039;18.383;20.8;
"AR01232894001";"Sibirskii";"RUS02";"Russie";53,58;83,76;"E";0;;;;;;;;;12.046;11.308;
"ALE01158";"Sigulda";"LET00";"Lettonie";57,15;24,86;"O";0;0;;;;;;10.034;11.585;10.705;11.123;
"AMO01144";"Singerei";"MOL00";"Moldavie";46,91;28,98;"O";0;0;;;;;;;15.023;12.958;12.6;
"AUZ10102";"Sirdaryo";"OUZ00";"Ouzbekistan";40,84;68,66;"E";0;0;;;;;;21.068;23.501;28.075;31.322;
"AAR09106";"Sisian";"ARM00";"Armenie";39,52;46,03;"O";0;0;;;;;;10.597;15.292;16.807;16.7;
"ABE05111";"Skidzel";"BEL00";"Belarus";53,59;24,24;"O";0;0;;;;;;;10.924;11.175;10.791;
"AUA10119";"Slavoutitch";"UKR12";"Ukraine";51,52;30,75;"O";0;0;;;;;;;11.364;24.402;24.407;
"AR05248551";"Slavyanka";"RUS53";"Russie";42,86;131,38;"E";0;0;;;;;;11.475;17.325;15.045;14.035;
"AMO02107";"Slobozia";"MOL00";"Moldavie";46,73;29,71;"O";0;0;;;;;;;19.04;16.43;14.7;
"ABE07119";"Smalyavintchy";"BEL00";"Belarus";54,03;28,08;"O";0;0;;;;;;11.4;13.593;14.1;15.204;
"AR75545";"snezhinsk";"RUS66";"Russie";56,08333333;60,73333333;"E";0;;;;;;;;;50.451;48.896;
"AR47527";"snezhngorsk";"RUS41";"Russie";69,2;33,25;"O";0;;;;;;;;;12.737;12.698;
"AUA09112";"Snyatin";"UKR10";"Ukraine";48,45;25,57;"O";0;0;;;;;;;11.213;10.429;10.175;
"AR46247563";"Sofrino";"RUS40";"Russie";56,15;37,97;"O";0;0;;;;;;;11.866;15.481;15.769;
"AUZ12205";"Soldatskii";"OUZ00";"Ouzbekistan";40,85;68,93;"E";0;0;;;;;;;12.4;14.513;15.988;
"AR49238501";"soljcy";"RUS43";"Russie";58,11666667;30,31666667;"O";0;0;;;;;;11.7;11.8;11.264;10.086;
"AR07220555000";"Solnetchnodolsk";"RUS62";"Russie";45,32;41,54;"O";0;1;;;;;;10.238;11.118;12.929;12.152;
"AR08244551000";"Solnetchnyi";"RUS26";"Russie";50,58;137,03;"E";0;0;;;;;;13.128;17.331;14.415;13.307;
"AR04580";"Solnetchnyi";"RUS34";"Russie";56,12;92,93;"E";0;;;;;;;;;10.809;10.375;
"AR29216504";"sosenskij";"RUS22";"Russie";54,05;35,96666667;"O";0;0;;;;;;;13.3;12.623;12.394;
"AUA01115";"Soudak";"UKR01";"Ukraine";44,85;34,98;"O";0;0;;;;;;11.281;15.399;14.48;15.171;
"AR36238558";"Soukhodol";"RUS59";"Russie";53,88;51,22;"O";0;1;;;;;;;12.253;14.407;13.413;
"AKI01204";"Soulouktou";"KIR00";"Kirghizstan";39,93;69,57;"E";0;1;;;;;;14.464;14.814;11.558;13.433;
"AUZ01104";"Sovetabad";"OUZ00";"Ouzbekistan";40,8;73;"E";0;0;;;;;;20.661;24.741;15.055;11.09;
"AR88252551";"Sovetskii";"RUS38";"Russie";56,76;48,48;"O";0;0;;;;;;;11.38;10.806;10.667;
"AR71124604";"sovetskijh";"RUS70";"Russie";61,36666667;63,56666667;"E";0;1;;;;;;13.7;21.1;23.23;26.434;
"AUZ03210";"Sovot";"OUZ00";"Ouzbekistan";41,66;60,29;"E";0;1;;;;;;;19.4;25.225;29.649;
"ABE07120";"Starya Darogi";"BEL00";"Belarus";53,04;28,27;"O";0;0;;;;;;;10.976;11.836;11.013;
"AR63244551";"Stepnoe";"RUS60";"Russie";51,45;47;"O";0;1;;;;;;11.542;14.083;14.14;13.139;
"ABE02121";"Stolin";"BEL00";"Belarus";51,88;26,85;"O";0;0;;;;;;;10.486;12.238;12.37;
"ABE07121";"Stoubtsy";"BEL00";"Belarus";53,48;26,75;"O";0;0;;;;;;;13.608;16.698;15.479;
"AMO01148";"Straseni";"MOL00";"Moldavie";46,91;28,86;"O";0;0;;;;;;;20.119;18.55;18.4;
"AR69410";"strezhevoj";"RUS71";"Russie";60,73333333;77,58333333;"E";0;1;;;;;;23.1;43.3;43.815;42.216;
"AR14258501";"stroitel";"RUS08";"Russie";50,78333333;36,48333333;"O";0;0;;;;;;;14.3;18.4;23.933;
"AUZ08204";"Sumanay";"OUZ00";"Ouzbekistan";42,62;59,14;"E";0;0;;;;;;;10.5;13.449;15.661;
"AUZ14208";"Surci";"OUZ00";"Ouzbekistan";38,01;67,79;"E";0;1;;;;;;;16.6;22.316;26.773;
"AR27420";"svetlogorsk";"RUS20";"Russie";54,93333333;20,15;"O";0;1;;;;;;10;11.9;10.95;10.775;
"AR63575";"Svetlyi";"RUS60";"Russie";51,67;45,63;"O";0;;;;;;;;;12.313;12.501;
"AUA05141";"Svitlodarsk";"UKR06";"Ukraine";48,4;38,22;"O";0;0;;;;;;11.337;12.162;13.137;12.287;
"ATA05108";"Taboshar";"TAD00";"Tadjikistan";40,57;69,64;"E";0;0;;;;;;14.716;20.166;16.088;14;
